"","created_at","text","id"
"1723",2018-06-29 23:30:02,"the new plant being built by foxconn in wisconsin is incredible. congratulations to the people of wisconsin and to governor scott walker @govwalker and his talented representatives for having pulled it off. great job!",1723
"1724",2018-06-29 23:21:33,".@ivankatrump: ""i think one of the tremendous opportunities that were seeing because the economy is so strong is that people who have been out of the workforce are coming back off the sideline."" https://t.co/oh2ia13pse",1724
"1725",2018-06-29 23:20:18,"“@icegov new york operation leads to arrests of 3 dozen darknet vendors selling illicit goods, weapons, drugs seized and more than $23.6 million” https://t.co/qiqidlckza",1725
"1726",2018-06-29 18:06:13,"six months after our tax cuts, more than 6 million workers have received bonuses, pay raises, and retirement account contributions.
#taxcutsandjobsact https://t.co/mevjwiingu",1726
"1727",2018-06-29 17:59:22,"before going any further today, i want to address the horrific shooting that took place yesterday at the capital gazette newsroom in annapolis, maryland. this attack shocked the conscience of our nation, and filled our hearts with grief... https://t.co/lalxghk04b",1727
"1728",2018-06-28 20:49:55,"prior to departing wisconsin, i was briefed on the shooting at capital gazette in annapolis, maryland. my thoughts and prayers are with the victims and their families. thank you to all of the first responders who are currently on the scene.",1728
"1729",2018-06-28 19:09:42,"america is open for business! 
https://t.co/furf2z6czl",1729
"1730",2018-06-28 18:57:22,"today, we broke ground on a plant that will provide jobs for up to 15,000 wisconsin workers! as foxconn has discovered, there is no better place to build, hire and grow than right here in the united states! https://t.co/toffodzyvk",1730
"1731",2018-06-28 13:06:01,"i am in milwaukee, wisconsin, for meetings. soon to leave for a big groundbreaking for foxconn, which is building a great new electronics plant in wisconsin. 15,000 jobs, so great!",1731
"1732",2018-06-28 12:56:17,"....persecuted on old and/or totally unrelated charges (there was no collusion and there was no obstruction of the no collusion)...and what is going on in the fbi &amp; doj with crooked hillary, the dnc and all of the lies? a disgraceful situation!",1732
"1733",2018-06-28 12:43:25,"when is bob mueller going to list his conflicts of interest? why has it taken so long? will they be listed at the top of his $22,000,000 report...and what about the 13 angry democrats, will they list their conflicts with crooked h? how many people will be sent to jail and......",1733
"1734",2018-06-28 12:30:31,"peter strzok worked as the leader of the rigged witch hunt for a long period of time - he got it started and was only fired because the gig was up. but remember, he took his orders from comey and mccabe and they took their orders from you know who. mueller/comey best friends!",1734
"1735",2018-06-28 11:38:40,"just watched @sharkgregnorman on @foxandfriends. said “president is doing a great job. all over the world, people want to come back to the u.s.” thank you greg, and you’re looking and doing great!",1735
"1736",2018-06-28 11:32:09,"amy kremer, women for trump, was so great on @foxandfriends. brave and very smart, thank you amy! @amykremer",1736
"1737",2018-06-28 11:25:15,"russia continues to say they had nothing to do with meddling in our election! where is the dnc server, and why didn’t shady james comey and the now disgraced fbi agents take and closely examine it? why isn’t hillary/russia being looked at? so many questions, so much corruption!",1737
"1738",2018-06-28 11:02:01,"lover fbi agent peter strzok was given poor marks on yesterday’s closed door testimony and, according to most reports, refused to answer many questions. there was no collusion and the witch hunt, headed by 13 angry democrats and others who are totally conflicted, is rigged!",1738
"1739",2018-06-28 03:24:54,"...home addresses – putting these selfless public servants in harm’s way. these radical protesters want anarchy – but the only response they will find from our government is law and order!",1739
"1740",2018-06-28 03:24:54,"in recent days we have heard shameless attacks on our courageous law enforcement officers. extremist democrat politicians have called for the complete elimination of ice. leftwing activists are trying to block ice officers from doing their jobs and publicly posting their...",1740
"1741",2018-06-28 03:03:04,"thank you north dakota. together, we are making america safe and great again! #maga https://t.co/6am9n6px8i",1741
"1742",2018-06-27 23:14:58,"just landed in north dakota with @senjohnhoeven and @repkevincramer. we will see everyone at scheels arena shortly! https://t.co/pakuigkb61",1742
"1743",2018-06-27 21:18:03,"today, it was my great honor to welcome president marcelo rebelo de sousa of portugal to the @whitehouse!🇺🇸🇵🇹 https://t.co/yd37k4ei8r",1743
"1744",2018-06-27 20:28:58,"heading to north dakota to fully stand with and endorse kevin cramer for senate. he is an extraordinary congressman who will hopefully soon represent this great state as your senator. he is tough on crime, strong on borders, loves our military, and our vets! #ndsen https://t.co/up95m0sirp",1744
"1745",2018-06-27 19:13:34,"statement on justice anthony kennedy. #scotus https://t.co/8awj6fwema",1745
"1746",2018-06-27 17:33:03,"today, i was thrilled to join student leaders from colleges and universities across the country... https://t.co/oqp3ncoee4",1746
"1747",2018-06-27 15:26:24,"harley-davidson should stay 100% in america, with the people that got you your success. i’ve done so much for you, and then this. other companies are coming back where they belong! we won’t forget, and neither will your customers or your now very happy competitors!",1747
"1748",2018-06-27 14:11:05,"supreme court rules in favor of non-union workers who are now, as an example, able to support a candidate of his or her choice without having those who control the union deciding for them. big loss for the coffers of the democrats!",1748
"1749",2018-06-27 12:39:56,"house republicans should pass the strong but fair immigration bill, known as goodlatte ii, in their afternoon vote today, even though the dems won’t let it pass in the senate. passage will show that we want strong borders &amp; security while the dems want open borders = crime.  win!",1749
"1750",2018-06-27 11:18:02,"congratulations to maxine waters, whose crazy rants have made her, together with nancy pelosi, the unhinged face of the democrat party. together, they will make america weak again! but have no fear, america is now stronger than ever before, and i’m not going anywhere!",1750
"1751",2018-06-27 03:52:16,"big and conclusive win by mitt romney. congratulations! i look forward to working together - there is so much good to do. a great and loving family will be coming to d.c.",1751
"1752",2018-06-27 02:59:30,"the legendary gary player at turnberry in scotland! https://t.co/3ogoqwhhta",1752
"1753",2018-06-27 02:54:46,"a great first lady! https://t.co/pt35alui4c",1753
"1754",2018-06-27 02:50:11,"@realdonaldtrump  https://t.co/9ubtcayzkq",1754
"1755",2018-06-27 02:47:23,"the democrats are in turmoil! open borders and unchecked crime a certain way to lose elections. republicans are for strong borders, no crime! a big night!",1755
"1756",2018-06-27 02:18:31,"wow! big trump hater congressman joe crowley, who many expected was going to take nancy pelosi’s place, just lost his primary election. in other words, he’s out! that is a big one that nobody saw happening. perhaps he should have been nicer, and more respectful, to his president!",1756
"1757",2018-06-27 02:05:19,"tremendous win for congressman dan donovan. you showed great courage in a tough race! new york, and my many friends on staten island, have elected someone they have always been very proud of. congratulations!",1757
"1758",2018-06-27 01:52:50,"congratulations to governor henry mcmaster on your big election win! south carolina loves you. we are all proud of you and peggy! @henrymcmaster",1758
"1759",2018-06-26 20:12:05,"today, we tell the story of an incredible hero who defended our nation in world war two – first lieutenant garlin murl conner. although he died 20 years ago, today he takes his rightful place in the eternal chronicle of american valor...https://t.co/mzj8pppgze",1759
"1760",2018-06-26 14:40:42,"supreme court upholds trump travel ban. wow!",1760
"1761",2018-06-26 13:30:44,"“the most profound question of our era: was there a conspiracy in the obama department of justice and the fbi to prevent donald trump from becoming president of the u.s., and was strzok at the core of the conspiracy?”  judge andrew napolitano",1761
"1762",2018-06-26 12:36:18,"the face of the democrats is now maxine waters who, together with nancy pelosi, have established a fine leadership team. they should always stay together and lead the democrats, who want open borders and unlimited crime, well into the future....and pick crooked hillary for pres.",1762
"1763",2018-06-26 12:17:49,"a harley-davidson should never be built in another country-never! their employees and customers are already very angry at them. if they move, watch, it will be the beginning of the end - they surrendered, they quit! the aura will be gone and they will be taxed like never before!",1763
"1764",2018-06-26 11:57:00,"it was great being with governor henry mcmaster last night in south carolina. henry is tough on crime and borders, loves our military and our vets and has created many jobs and a great economy. go out and vote for henry today, he will never let you down!",1764
"1765",2018-06-26 11:49:57,"....we are finishing our study of tariffs on cars from the e.u. in that they have long taken advantage of the u.s. in the form of trade barriers and tariffs. in the end it will all even out - and it won’t take very long!",1765
"1766",2018-06-26 11:37:51,"....when i had harley-davidson officials over to the white house, i chided them about tariffs in other countries, like india, being too high. companies are now coming back to america. harley must know that they won’t be able to sell back into u.s. without paying a big tax!",1766
"1767",2018-06-26 11:25:01,"....we are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers, workers and companies. we are opening up closed markets and expanding our footprint. they must play fair or they will pay tariffs!",1767
"1768",2018-06-26 11:16:36,"early this year harley-davidson said they would move much of their plant operations in kansas city to thailand. that was long before tariffs were announced. hence, they were just using tariffs/trade war as an excuse. shows how unbalanced &amp; unfair trade is, but we will fix it.....",1768
"1769",2018-06-26 01:35:03,"thank you south carolina. now let’s get out tomorrow and vote for @henrymcmaster! https://t.co/5xlz0wfmfu",1769
"1770",2018-06-25 23:44:36,"just landed in south carolina - will be at the mcmaster rally shortly! #maga",1770
"1771",2018-06-25 23:30:34,"the hearing of peter strzok and the other hating frauds at the fbi &amp; doj should be shown to the public on live television, not a closed door hearing that nobody will see. we should expose these people for what they are - there should be total transparency!",1771
"1772",2018-06-25 23:22:12,"why is senator mark warner (d-va), perhaps in a near drunken state, claiming he has information that only he and bob mueller, the leader of the 13 angry democrats on a witch hunt, knows? isn’t this highly illegal. is it being investigated?",1772
"1773",2018-06-25 23:11:24,"today, @realdonaldtrump and @flotus welcomed @kingabdullahii and @queenrania of the hashemite kingdom of jordan to the white house. https://t.co/jzg3pwpqsr",1773
"1774",2018-06-25 23:06:56,"“director david lynch: trump could go down as one of the greatest presidents” https://t.co/acgniznh6e",1774
"1775",2018-06-25 21:28:06,"surprised that harley-davidson, of all companies, would be the first to wave the white flag. i fought hard for them and ultimately they will not pay tariffs selling into the e.u., which has hurt us badly on trade, down $151 billion. taxes just a harley excuse - be patient!  #maga",1775
"1776",2018-06-25 17:11:17,"congresswoman maxine waters, an extraordinarily low iq person, has become, together with nancy pelosi, the face of the democrat party. she has just called for harm to supporters, of which there are many, of the make america great again movement. be careful what you wish for max!",1776
"1777",2018-06-25 16:58:59,"record high economic optimism: 51% of people think the the economy is good or excellent - this is the highest number @cnbc has ever recorded 🇺🇸🇺🇸🇺🇸 https://t.co/ecvf9obnq1",1777
"1778",2018-06-25 16:58:53,"congratulations to our dear friend and @trumpcharlotte member, @scottmccarron, on his incredible win at the @amfamchamp this weekend 🏆 https://t.co/ae9zow28jr",1778
"1779",2018-06-25 14:39:20,"trump haters still haven’t realized how much they help him with their condescension of those who either voted for him or don’t share their hatred of him. and how much they help him with their irrational hostility towards those who work for him.",1779
"1780",2018-06-25 14:36:39,"will be heading to one of my favorite places, south carolina, to fight for one of my original “fighters,” governor henry mcmaster. speaking at 7:00 p.m.",1780
"1781",2018-06-25 12:54:25,"....if this is done, illegal immigration will be stopped in it’s tracks - and at very little, by comparison, cost. this is the only real answer - and we must continue to build the wall!",1781
"1782",2018-06-25 12:43:00,"hiring manythousands of judges, and going through a long and complicated legal process, is not the way to go - will always be disfunctional. people must simply be stopped at the border and told they cannot come into the u.s. illegally. children brought back to their country......",1782
"1783",2018-06-25 12:36:29,"such a difference in the media coverage of the same immigration policies between the obama administration and ours. actually, we have done a far better job in that our facilities are cleaner and better run than were the facilities under obama. fake news is working overtime!",1783
"1784",2018-06-25 12:02:21,"i have tried to stay uninvolved with the department of justice and fbi (although i do not legally have to), because of the now totally discredited and very expensive witch hunt currently going on. but you do have to ask why the doj &amp; fbi aren’t giving over requested documents?",1784
"1785",2018-06-25 11:41:25,"the red hen restaurant should focus more on cleaning its filthy canopies, doors and windows (badly needs a paint job) rather than refusing to serve a fine person like sarah huckabee sanders. i always had a rule, if a restaurant is dirty on the outside, it is dirty on the inside!",1785
"1786",2018-06-25 11:28:48,"former attorney general michael mukasey said that president trump is probably correct that there was surveillance on trump tower. actually, far greater than would ever have been believed!",1786
"1787",2018-06-25 01:08:19,".@repclayhiggins has been a great help to me on cutting taxes, creating great new healthcare programs at low cost, fighting for border security, our military and are vets. he is tough on crime and has my full endorsement. the great state of louisiana, we want clay!",1787
"1788",2018-06-25 00:08:51,"house republicans could easily pass a bill on strong border security but remember, it still has to pass in the senate, and for that we need 10 democrat votes, and all they do is resist. they want open borders and don’t care about crime! need more republicans to win in november!",1788
"1789",2018-06-25 00:01:05,".@jimmyfallon is now whimpering to all that he did the famous “hair show” with me (where he seriously messed up my hair), &amp; that he would have now done it differently because it is said to have “humanized” me-he is taking heat. he called &amp; said “monster ratings.” be a man jimmy!",1789
"1790",2018-06-24 20:12:25,"the united states is insisting that all countries that have placed artificial trade barriers and tariffs on goods going into their country, remove those barriers &amp; tariffs or be met with more than reciprocity by the u.s.a. trade must be fair and no longer a one way street!",1790
"1791",2018-06-24 15:08:33,"....our immigration policy, laughed at all over the world, is very unfair to all of those people who have gone through the system legally and are waiting on line for years! immigration must be based on merit - we need people who will help to make america great again!",1791
"1792",2018-06-24 15:02:02,"we cannot allow all of these people to invade our country. when somebody comes in, we must immediately, with no judges or court cases, bring them back from where they came. our system is a mockery to good immigration policy and law and order. most children come without parents...",1792
"1793",2018-06-24 13:12:50,"democrats, fix the laws. don’t resist. we are doing a far better job than bush and obama, but we need strength and security at the border! cannot accept all of the people trying to break into our country. strong borders, no crime!",1793
"1794",2018-06-24 01:43:41,"major wall street journal opinion piece today talking about the russian witch hunt and the disgrace that it is. so many people hurt, so bad for our country - a total sham!
https://t.co/bcpsgtox6a",1794
"1795",2018-06-23 22:06:58,"america is open for business! https://t.co/zjdlhwjlxm",1795
"1796",2018-06-23 20:25:06,"thank you @nvgop! #maga https://t.co/ogtr2j6pgg",1796
"1797",2018-06-23 17:12:03,"happy birthday to supreme court justice clarence thomas, a friend and great man! https://t.co/hlxyyktjcv",1797
"1798",2018-06-23 17:05:33,"it’s very sad that nancy pelosi and her sidekick, cryin’ chuck schumer, want to protect illegal immigrants far more than the citizens of our country. the united states cannot stand for this. we wants safety and security at our borders!",1798
"1799",2018-06-23 17:03:03,"tonight: the president of the united states, @realdonaldtrump, sits down to discuss his thoughts about international relationships, immigration, and much much more! 

skip the #fakenews and watch the huckabee show tonight at 8/7c! https://t.co/a2g15dlx9e",1799
"1800",2018-06-23 16:57:48,"heading to nevada to talk trade and immigration with supporters. country’s economy is stronger than ever before with numbers that are getting better by the week. tremendous potential, and trade deals are coming along well.",1800
"1801",2018-06-23 14:53:30,"my thoughts and prayers are with representative katie arrington of south carolina, including all of those involved in last nights car accident, and their families. https://t.co/rwyt2vbjxc",1801
"1802",2018-06-23 14:00:19,"...everyone how much he likes me, but he will only vote with nancy pelosi. keith is strong on borders and tough on crime — and loves cutting taxes! #maga",1802
"1803",2018-06-23 14:00:16,".@vp pence is heading to pittsburgh, pennsylvania where we have both strongly endorsed one of the finest men around, congressman keith @rothfusforpa. he is running against #lambthesham, who is telling...",1803
"1804",2018-06-23 12:52:57,"drudge report  “obama kept them in cages, wrapped them in foil” we do a much better job while at the same time maintaining a much stronger border! mainstream fake media hates this story.",1804
"1805",2018-06-23 12:42:45,"“disability applications plunge as economy strengthens”  failing new york times",1805
"1806",2018-06-23 12:38:05,"the national association of manufacturers just announced that 95.1% of manufacturers “have a positive outlook for their companies.”  this is the best number in the association’s history!",1806
"1807",2018-06-23 11:36:35,"the russian witch hunt is rigged!",1807
"1808",2018-06-23 11:33:01,".@foxnews  poll numbers plummet on the democrat inspired and paid for russian witch hunt. with all of the bias, lying and hate by the investigators, people want the investigators investigated. much more will come out. a total scam and excuse for the dems losing the election!",1808
"1809",2018-06-23 11:22:24,"congressman ron desantis, a top student at yale and harvard law school, is running for governor of the great state of florida. ron is strong on borders, tough on crime &amp; big on cutting taxes - loves our military &amp; our vets. he will be a great governor &amp; has my full endorsement!",1809
"1810",2018-06-23 11:21:35,"it’s shameful that dems and the media exploited this photo of a little girl to push their agenda. she was not separated from her mom. the separation here is from the facts. dems should join potus and fix our broken immigration system. #changethelaws
https://t.co/y6krtp4ulk",1810
"1811",2018-06-23 11:21:01,"will be 🔥@tpusa https://t.co/r06lyq9obd",1811
"1812",2018-06-23 11:19:43,"🚨happening now:
president trump delivers remarks on immigration with angel families: https://t.co/whgk1h7t7u https://t.co/rvsxgmrvqm",1812
"1813",2018-06-23 11:19:25,"we are gathered today to hear directly from the american victims of illegal immigration. these are the american citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. these are the families the media ignores...https://t.co/zjxesyacjy",1813
"1814",2018-06-23 11:19:05,"our first duty, and our highest loyalty, is to the citizens of the united states. we will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all. https://t.co/7yfz9kjb23",1814
"1815",2018-06-23 11:16:55,"requested by family members after their private meeting and visit to the oval office - which took place before public remarks, as seen in the eisenhower executive office building, below. https://t.co/vp0ac11ypd",1815
"1816",2018-06-23 11:16:26,".@potus’ agenda is the most pro-business agenda from a president in history. it been a game-changer for the american economic landscape. as a result of president trump’s policies, international companies &amp; investors are already going full speed ahead with opportunities in u.s. https://t.co/cjdxc1e2we",1816
"1817",2018-06-23 11:15:33,"steel is coming back fast! u.s. steel is adding great capacity also. so are others. https://t.co/0pzwjg3vxn",1817
"1818",2018-06-23 01:55:00,"we have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",1818
"1819",2018-06-23 01:53:36,"elect more republicans in  november and we will pass the finest, fairest and most comprehensive immigration bills anywhere in the world. right now we have the dumbest and the worst. dems are doing nothing but obstructing. remember their motto, resist! ours is produce!",1819
"1820",2018-06-23 00:34:33,"based on the tariffs and trade barriers long placed on the u.s. &amp; its great companies and workers by the european union, if these tariffs and barriers are not soon broken down and removed, we will be placing a 20% tariff on all of their cars coming into the u.s. build them here!",1820
"1821",2018-06-22 20:23:33,"our first duty, and our highest loyalty, is to the citizens of the united states. we will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all. https://t.co/7yfz9kjb23",1821
"1822",2018-06-22 19:40:20,"we are gathered today to hear directly from the american victims of illegal immigration. these are the american citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. these are the families the media ignores...https://t.co/zjxesyacjy",1822
"1823",2018-06-22 14:10:07,"hope opec will increase output substantially. need to keep prices down!",1823
"1824",2018-06-22 13:43:06,"we must maintain a strong southern border. we cannot allow our country to be overrun by illegal immigrants as the democrats tell their phony stories of sadness and grief, hoping it will help them in the elections. obama and others had the same pictures, and did nothing about it!",1824
"1825",2018-06-22 13:30:54,"80% of mexico’s exports come to the united states. they totally rely on us, which is fine with me. they do have, though, very strong immigration laws. the u.s. has pathetically weak and ineffective immigration laws that the democrats refuse to help us fix. will speak to mexico!",1825
"1826",2018-06-22 12:03:38,"good job @flotus  🇺🇸🇺🇸🇺🇸 https://t.co/rcyjy0dlf9",1826
"1827",2018-06-22 11:58:43,"congressman ron desantis, a top student at yale and harvard law school, is running for governor of the great state of florida. ron is strong on borders, tough on crime &amp; big on cutting taxes - loves our military &amp; our vets. he will be a great governor &amp; has my full endorsement!",1827
"1828",2018-06-22 11:46:12,"congresswoman martha roby of alabama has been a consistent and reliable vote for our make america great again agenda. she is in a republican primary run-off against a recent nancy pelosi voting democrat. i fully endorse martha for alabama 2nd congressional district!",1828
"1829",2018-06-22 11:31:29,"governor henry mcmaster is a truly fine man who loves the people of south carolina. he was one of my very early supporters and truly helped me to a big south carolina victory. i will see you all in s.c on monday and vice president pence will be there for henry on saturday!",1829
"1830",2018-06-22 11:06:30,"republicans should stop wasting their time on immigration until after we elect more senators and congressmen/women in november. dems are just playing games, have no intention of doing anything to solves this decades old problem. we can pass great legislation after the red wave!",1830
"1831",2018-06-22 11:00:36,"elect more republicans in  november and we will pass the finest, fairest and most comprehensive immigration bills anywhere in the world. right now we have the dumbest and the worst. dems are doing nothing but obstructing. remember their motto, resist! ours is produce!",1831
"1832",2018-06-22 10:54:51,"even if we get 100% republican votes in the senate, we need 10 democrat votes to get a much needed immigration bill - &amp; the dems are obstructionists who won’t give votes for political reasons &amp; because they don’t care about crime coming from border! so we need to elect more r’s!",1832
"1833",2018-06-22 10:41:35,"our great judge jeanine pirro is out with a new book, “liars, leakers and liberals, the case against the anti-trump conspiracy,” which is fantastic. go get it!",1833
"1834",2018-06-22 02:12:34,"don’t worry, the republicans, and your president, will fix it! https://t.co/xsbupzxbhj",1834
"1835",2018-06-21 23:07:53,"you cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting dem votes. problem is, they don’t care about security and r’s do. zero dems voted to support the goodlatte bill. they won’t vote for anything!",1835
"1836",2018-06-21 22:40:07,"we have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",1836
"1837",2018-06-21 21:51:07,"“i really don’t care, do u?” written on the back of melania’s jacket, refers to the fake news media. melania has learned how dishonest they are, and she truly no longer cares!",1837
"1838",2018-06-21 20:46:44,"big supreme court win on internet sales tax - about time! big victory for fairness and for our country. great victory for consumers and retailers.",1838
"1839",2018-06-21 20:46:10,"farm bill just passed in the house. so happy to see work requirements included. big win for the farmers!",1839
"1840",2018-06-21 20:45:32,"i was thrilled to be back in minnesota for a roundtable with hardworking american patriots. thank you! https://t.co/suorn02zmq",1840
"1841",2018-06-21 20:25:24,"""the real big story that affects everybody in america is the success of @potus's tax cut package and what it's done for our economy...” @varneyco https://t.co/2buba7zsfm",1841
"1842",2018-06-21 17:02:40,"my administration is acting swiftly to address the illegal immigration crisis on the southern border. loopholes in our immigration laws all supported by extremist open border democrats...and that's what they are - they're extremist open border democrats.... https://t.co/f73i5gu0q5",1842
"1843",2018-06-21 14:38:15,"democrats want open borders, where anyone can come into our country, and stay. this is nancy pelosi’s dream. it won’t happen!",1843
"1844",2018-06-21 13:52:18,"henry mcmaster has done a great job as governor of south carolina. the state is booming, with jobs and new industry setting records. he is tough on crime and strong on borders, healthcare, the military and our great vets. henry has my full and complete endrosement! #maga",1844
"1845",2018-06-21 13:08:33,"what is the purpose of the house doing good immigration bills when you need 9 votes by democrats in the senate, and the dems are only looking to obstruct (which they feel is good for them in the mid-terms). republicans must get rid of the stupid filibuster rule-it is killing you!",1845
"1846",2018-06-21 12:50:56,"last night in minnesota was incredible. what a crowd!",1846
"1847",2018-06-21 12:38:16,"i will be going the columbia, south carolina, on monday night to do a campaign speech for one of my very early supporters, a man who truly loves the people of south carolina, governor henry mcmaster. henry worked so hard &amp; was so loyal to me that i look forward to reciprocating!",1847
"1848",2018-06-21 12:29:54,"the border has been a big mess and problem for many years. at some point schumer and pelosi, who are weak on crime and border security, will be forced to do a real deal, so easy, that solves this long time problem. schumer used to want border security - now he’ll take crime!",1848
"1849",2018-06-21 12:12:07,"we shouldn’t be hiring judges by the thousands, as our ridiculous immigration laws demand, we should be changing our laws, building the wall, hire border agents and ice and not let people come into our country based on the legal phrase they are told to say as their password.",1849
"1850",2018-06-21 03:51:37,"all-time record optimism! https://t.co/ztrfjy2afh",1850
"1851",2018-06-21 03:24:35,"just returning from the great state of minnesota where we had an incredible rally with 9,000 people, and at least 10,000 who could not get in - i will return! congratulations to @petestauber who is loved and respected in minnesota!",1851
"1852",2018-06-21 01:01:15,"thank you duluth, minnesota. together, we are making america great again! https://t.co/g0hbbx6xak",1852
"1853",2018-06-20 23:30:38,"so sorry, people wanting to get into the already packed arena - i love you all! https://t.co/pfvxrsvgka",1853
"1854",2018-06-20 21:54:38,"just landed in duluth, minnesota. two events planned - looking forward to them and being with @petestauber and his wonderful family!",1854
"1855",2018-06-20 20:39:30,"don’t worry, the republicans, and your president, will fix it! https://t.co/xsbupzxbhj",1855
"1856",2018-06-20 20:34:24,"look what fake abc news put out. i guess they had it prepared from the 13 angry democrats leading the witch hunt! #stopthebias https://t.co/c0xok1bteq",1856
"1857",2018-06-20 20:04:45,"had a great meeting with the house gop last night at the capitol. they applauded and laughed loudly when i mentioned my experience with mark sanford. i have never been a fan of his!",1857
"1858",2018-06-20 17:37:42,"https://t.co/yfwdyuhmn3",1858
"1859",2018-06-20 15:00:16,"more records! #maga https://t.co/2cp5eq40fy",1859
"1860",2018-06-20 14:02:28,"once the mid terms are over, liberals won’t talk about detained or separated illegal immigrant children until 2020. #itsallpolitics",1860
"1861",2018-06-20 14:01:52,"the golf world has lost a legend in five-time open championship winner peter thomson. 

read: https://t.co/tfmho2gedg https://t.co/mlwfesdeaa",1861
"1862",2018-06-20 14:00:18,"“fbi texts have revealed anti-trump bias.” @foxnews  big news, but the fake news doesn’t want to cover. total corruption - the witch hunt has turned out to be a scam! at some point soon the mainstream media will have to cover correctly, too big a story!",1862
"1863",2018-06-20 13:43:05,"it is hard to believe that the historic north korea / kim jong un summit was exactly one week ago. truly amazing to see the lengths the left / the media will go through to change the narrative. https://t.co/ct7u11ybdq",1863
"1864",2018-06-20 13:41:25,"it’s the democrats fault, they won’t give us the votes needed to pass good immigration legislation. they want open borders, which breeds horrible crime. republicans want security. but i am working on something - it never ends!",1864
"1865",2018-06-20 12:25:17,"the fake news is not mentioning the safety and security of our country when talking about illegal immigration. our immigration laws are the weakest and worst anywhere in the world, and the dems will do anything not to change them &amp; to obstruct-want open borders which means crime!",1865
"1866",2018-06-20 02:36:54,"thank you @housegop! https://t.co/scvacfjwts",1866
"1867",2018-06-20 02:17:37,"earlier today, @flotus melania and i were honored to welcome king felipe vi and queen letizia of spain to the @whitehouse!🇺🇸🇪🇸 https://t.co/ccubcyirm5",1867
"1868",2018-06-20 01:06:27,"homeland security @secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp; nasty laws, which force family separation. we want “heart” and security in america!",1868
"1869",2018-06-19 18:04:17,"i want to take a moment to address the current illegal immigration crisis on the southern border...it has been going on for many, many decades... https://t.co/1f7ek9ef88",1869
"1870",2018-06-19 17:35:39,"thank you @nfib! #nfib75 https://t.co/5ppzhqhzu0",1870
"1871",2018-06-19 15:22:29,"join me tomorrow in duluth, minnesota for a #maga rally! tickets: https://t.co/mhhjb8wqlf https://t.co/gp59o1rdqw",1871
"1872",2018-06-19 14:11:51,"#changethelaws   now is the best opportunity ever for congress to change the ridiculous and obsolete laws on immigration. get it done, always keeping in mind that we must have strong border security.",1872
"1873",2018-06-19 14:07:02,"we must always arrest people coming into our country illegally. of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our country illegally on numerous occasions.",1873
"1874",2018-06-19 13:52:24,"democrats are the problem. they don’t care about crime and want illegal immigrants, no matter how bad they may be, to pour into and infest our country, like ms-13. they can’t win on their terrible policies, so they view them as potential voters!",1874
"1875",2018-06-19 13:52:18,"if you don’t have borders, you don’t have a country!",1875
"1876",2018-06-19 13:52:07,"crime in germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. others countries are even worse. be smart america!",1876
"1877",2018-06-19 13:52:06,"i can’t think of something more concerning than a law enforcement officer suggesting that their going to use their powers to affect an election!” inspector general horowitz on what was going on with numerous people regarding my election. a rigged witch hunt!p",1877
"1878",2018-06-18 15:27:41,"comey gave strozk his marching orders. mueller is comey’s best friend. witch hunt!",1878
"1879",2018-06-18 14:57:40,"if president obama (who got nowhere with north korea and would have had to go to war with many millions of people being killed) had gotten along with north korea and made the initial steps toward a deal that i have, the fake news would have named him a national hero!",1879
"1880",2018-06-18 13:53:48,"it is the democrats fault for being weak and ineffective with boarder security and crime. tell them to start thinking about the people devastated by crime coming from illegal immigration. change the laws!",1880
"1881",2018-06-18 13:50:53,"change the laws!",1881
"1882",2018-06-18 13:50:40,"children are being used by some of the worst criminals on earth as a means to enter our country. has anyone been looking at the crime taking place south of the border. it is historic, with some countries the most dangerous places in the world. not going to happen in the u.s.",1882
"1883",2018-06-18 13:04:28,"we don’t want what is happening with immigration in europe to happen with us!",1883
"1884",2018-06-18 13:02:43,"the people of germany are turning against their leadership as migration is rocking the already tenuous berlin coalition. crime in germany is way up. big mistake made all over europe in allowing millions of people in who have so strongly and violently changed their culture!",1884
"1885",2018-06-18 12:46:07,"why don’t the democrats give us the votes to fix the world’s worst immigration laws? where is the outcry for the killings and crime being caused by gangs and thugs, including ms-13, coming into our country illegally?",1885
"1886",2018-06-18 01:03:52,"“the highest level of bias i’ve ever witnessed in any law enforcement officer.” trey gowdy on the fbi’s own, peter strzok. also remember that they all worked for slippery james comey and that comey is best friends with robert mueller. a really sick deal, isn’t it?",1886
